Z:\Grateful Dead\1977\gd1977-02-17.16745.sbd.outtakes.sbeok.flac16\gd1977-02-17d1t01.flac,['Samson & Delilah']
Z:\Grateful Dead\1977\gd1977-02-17.16745.sbd.outtakes.sbeok.flac16\gd1977-02-17d1t02.flac,['Dancing in the Streets']
Z:\Grateful Dead\1977\gd1977-02-17.16745.sbd.outtakes.sbeok.flac16\gd1977-02-17d1t03.flac,['Sunrise']
Z:\Grateful Dead\1977\gd1977-02-17.16745.sbd.outtakes.sbeok.flac16\gd1977-02-17d1t04.flac,['Passenger']
Z:\Grateful Dead\1977\gd1977-02-17.16745.sbd.outtakes.sbeok.flac16\gd1977-02-17d1t05.flac,['Estimated Prophet']
Z:\Grateful Dead\1977\gd1977-02-17.16745.sbd.outtakes.sbeok.flac16\gd1977-02-17d1t06.flac,['Fire on the Mountain']
Z:\Grateful Dead\1977\gd1977-02-17.16745.sbd.outtakes.sbeok.flac16\gd1977-02-17d1t07.flac,['Equinox']
Z:\Grateful Dead\1977\gd1977-02-17.16745.sbd.outtakes.sbeok.flac16\gd1977-02-17d1t08.flac,['Terrapin Station']
Z:\Grateful Dead\1977\gd1977-02-17.16745.sbd.outtakes.sbeok.flac16\gd1977-02-17d1t09.flac,['Pride of Cucamonga']
Z:\Grateful Dead\1977\gd1977-02-17.16745.sbd.outtakes.sbeok.flac16\gd1977-02-17d1t10.flac,['Money  Money']
Z:\Grateful Dead\1977\gd1977-02-17.16745.sbd.outtakes.sbeok.flac16\gd1977-02-17d1t11.flac,['Unbroken Chain']
Z:\Grateful Dead\1977\gd1977-02-26.09752.sbd.alphadog.sbeok.flac16\gd1977-02-26d1t01.flac,['Terrapin Station']
Z:\Grateful Dead\1977\gd1977-02-26.09752.sbd.alphadog.sbeok.flac16\gd1977-02-26d1t02.flac,['New Minglewood Blues']
Z:\Grateful Dead\1977\gd1977-02-26.09752.sbd.alphadog.sbeok.flac16\gd1977-02-26d1t03.flac,['They Love Each Other']
Z:\Grateful Dead\1977\gd1977-02-26.09752.sbd.alphadog.sbeok.flac16\gd1977-02-26d1t04.flac,['Estimated Prophet']
Z:\Grateful Dead\1977\gd1977-02-26.09752.sbd.alphadog.sbeok.flac16\gd1977-02-26d1t05.flac,['Sugaree']
Z:\Grateful Dead\1977\gd1977-02-26.09752.sbd.alphadog.sbeok.flac16\gd1977-02-26d1t06.flac,['Mama Tried']
Z:\Grateful Dead\1977\gd1977-02-26.09752.sbd.alphadog.sbeok.flac16\gd1977-02-26d1t07.flac,['Deal']
Z:\Grateful Dead\1977\gd1977-02-26.09752.sbd.alphadog.sbeok.flac16\gd1977-02-26d2t01.flac,['Playing in the Band>']
Z:\Grateful Dead\1977\gd1977-02-26.09752.sbd.alphadog.sbeok.flac16\gd1977-02-26d2t02.flac,['The Wheel>']
