Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t01.flac,['tuning']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t02.flac,['Jack Straw']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t03.flac,['Box of Rain']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t04.flac,['West L. A. Fadeaway']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t05.flac,['Stuck Inside of Mobile with the Memphis Blues Again']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t06.flac,['Loser']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t07.flac,['Cassidy']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t08.flac,["Don't Ease Me In"]
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t09.flac,['tuning']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t10.flac,['Victim or the Crime']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t11.flac,['Cumberland Blues']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t12.flac,['Blow Away']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d1t13.flac,['Ship of Fools']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d2t01.flac,["Truckin'"]
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d2t02.flac,['Terrapin Station']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d2t03.flac,['Drums']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d2t04.flac,['Space']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d2t05.flac,['The Other One']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d2t06.flac,['Wharf Rat']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d2t07.flac,['Around and Around']
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d2t08.flac,["Good Lovin'"]
Z:\Grateful Dead\1988\gd1988-06-20.123452.sbd.miller.t-flac16\gd1988-06-20d2t09.flac,['U. S. Blues']
Z:\Grateful Dead\1988\gd1988-02-13.085908.sbd.walker-scotton-miller.sbeok.t-flac16\gd1988-02-13d1t01.flac,['tuning']
Z:\Grateful Dead\1988\gd1988-02-13.085908.sbd.walker-scotton-miller.sbeok.t-flac16\gd1988-02-13d1t02.flac,['Hell in a Bucket']
