Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d1t01.flac,['Jack Straw']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d1t02.flac,['Sugaree']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d1t03.flac,['Walking Blues']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d1t04.flac,['Loser']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d1t05.flac,['Queen Jane Approximately']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d1t06.flac,['Bird Song']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d2t01.flac,['Playing in the Band']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d2t02.flac,['Crazy Fingers']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d2t03.flac,['Samson and Delilah']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d2t04.flac,["He's Gone"]
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d2t05.flac,['Drums']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d3t01.flac,['Space']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d3t02.flac,['The Last Time']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d3t03.flac,['Black Peter']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d3t04.flac,['Sugar Magnolia']
Z:\Grateful Dead\1993\gd1993-01-24.005610.sbd.seff.sbeok.t-flac16\gd1993-01-24d3t05.flac,["Knockin' on Heaven's Door"]
Z:\Grateful Dead\1993\gd1993-01-24.138078.fob-schoepsmk4.darroch.ammons.t-flac16\gd1993-01-24s1t01.flac,['tuning']
Z:\Grateful Dead\1993\gd1993-01-24.138078.fob-schoepsmk4.darroch.ammons.t-flac16\gd1993-01-24s1t02.flac,['Jack Straw']
Z:\Grateful Dead\1993\gd1993-01-24.138078.fob-schoepsmk4.darroch.ammons.t-flac16\gd1993-01-24s1t03.flac,['Sugaree ->']
Z:\Grateful Dead\1993\gd1993-01-24.138078.fob-schoepsmk4.darroch.ammons.t-flac16\gd1993-01-24s1t04.flac,["Walkin' Blues"]
Z:\Grateful Dead\1993\gd1993-01-24.138078.fob-schoepsmk4.darroch.ammons.t-flac16\gd1993-01-24s1t05.flac,['Loser']
Z:\Grateful Dead\1993\gd1993-01-24.138078.fob-schoepsmk4.darroch.ammons.t-flac16\gd1993-01-24s1t06.flac,['Queen Jane Approximately']
