Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t01.flac,['tuning']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t02.flac,['The Promised Land']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t03.flac,["Phil breaks string - Bobby's hunter joke"]
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t04.flac,['Dire Wolf']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t05.flac,['tuning']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t06.flac,['Mama Tried>']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t07.flac,['Big River']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t08.flac,['tuning']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t09.flac,['Loser']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t10.flac,['tuning']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t11.flac,['Looks Like Rain']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t12.flac,['tuning']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t13.flac,['Tennessee Jed']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t14.flac,['tuning']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t15.flac,['New Minglewood Blues']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t16.flac,['tuning']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d1t17.flac,['Deal']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d2t01.flac,['Lazy Lightning>']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d2t02.flac,['Supplication']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d2t03.flac,['Introductions']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d2t04.flac,['Playing in the Band']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d2t05.flac,['Estimated Prophet>']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d2t06.flac,['Drums>']
Z:\Grateful Dead\1978\gd1978-01-06.24629.sbd.wizard.sbeok.flac16\gd1978-01-06d2t07.flac,['The Other One>']
