Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d1t01.flac,['The Promised Land']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d1t02.flac,['They Love Each Other']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d1t03.flac,['Mama Tried>']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d1t04.flac,['Mexicali Blues']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d1t05.flac,['Tennessee Jed']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d1t06.flac,['New Minglewood Blues']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d1t07.flac,['Althea']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d1t08.flac,['Looks Like Rain']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d1t09.flac,['Big Railroad Blues']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d1t10.flac,['Feel Like a Stranger']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d2t01.flac,['China Cat Sunflower>']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d2t02.flac,['I Know You Rider']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d2t03.flac,['CC Rider']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d2t04.flac,['High Time']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d3t01.flac,['Estimated Prophet>']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d3t02.flac,['Eyes of the World>']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d3t03.flac,['Drums>']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d3t04.flac,['Space>']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d3t05.flac,['Not Fade Away>']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d3t06.flac,['Stella Blue>']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d3t07.flac,['I Need a Miracle']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d3t08.flac,['Bertha>']
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d3t09.flac,["Good Lovin'"]
Z:\Grateful Dead\1980\gd1980-08-27.92385.sbd.miller.sbeok.flac16\gd1980-08-27d3t10.flac,['U.S. Blues']
Z:\Grateful Dead\1980\gd1980-01-13.06145.sbd.popi.sbeok.flac16\gd1980-01-13d1t01.flac,['Jack Straw>']
Z:\Grateful Dead\1980\gd1980-01-13.06145.sbd.popi.sbeok.flac16\gd1980-01-13d1t02.flac,["Franklin's Tower"]
Z:\Grateful Dead\1980\gd1980-01-13.06145.sbd.popi.sbeok.flac16\gd1980-01-13d1t03.flac,['New Minglewodd Blues']
Z:\Grateful Dead\1980\gd1980-01-13.06145.sbd.popi.sbeok.flac16\gd1980-01-13d1t04.flac,['Tennessee Jed>']
Z:\Grateful Dead\1980\gd1980-01-13.06145.sbd.popi.sbeok.flac16\gd1980-01-13d1t05.flac,['Looks Like Rain>']
