D:\Jerry Garcia\1978\jg1978-02-15.137826.jgb.aud.partial.unknown.andrewf.flac16\jgb1978-02-15s1t01.flac|Love in the Afternoon
D:\Jerry Garcia\1978\jg1978-02-15.137826.jgb.aud.partial.unknown.andrewf.flac16\jgb1978-02-15s1t02.flac|Simple Twist of Fate
D:\Jerry Garcia\1978\jg1978-02-15.137826.jgb.aud.partial.unknown.andrewf.flac16\jgb1978-02-15s1t03.flac|I Second that Emotion
D:\Jerry Garcia\1978\jg1978-02-15.137826.jgb.aud.partial.unknown.andrewf.flac16\jgb1978-02-15s1t04.flac|Gomorrah
D:\Jerry Garcia\1978\jg1978-02-15.137826.jgb.aud.partial.unknown.andrewf.flac16\jgb1978-02-15s1t05.flac|Midnight Moonlight
D:\Jerry Garcia\1978\jg1978-02-15.137826.jgb.aud.partial.unknown.andrewf.flac16\jgb1978-02-15s2t01.flac|Lonesome and a Long Way from Home
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d1t01.flac|tuning
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d1t02.flac|How Sweet It Is
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d1t03.flac|Catfish John
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d1t04.flac|That's What Love Will Make You Do
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d1t05.flac|Knockin' on Heaven's Door
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d1t06.flac|Mystery Train
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d2t01.flac|tuning
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d2t02.flac|Midnight Moonlight
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d2t03.flac|Love in the Afternoon
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d2t04.flac|Tore Up over You
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d2t05.flac|I'll Take a Melody
D:\Jerry Garcia\1978\jg1978-02-18.017750.jgb.aud.jupille.sbeok.t-flac16\jgb1978-02-18_sbd_d2t06.flac|Lonesome and a Long Way from Home
D:\Jerry Garcia\1978\jg1978-02-19.021460.jgb.aud.warner.sbeok.t-flac16\jgb78-02-19d1t01.flac|I Second That Emotion
D:\Jerry Garcia\1978\jg1978-02-19.021460.jgb.aud.warner.sbeok.t-flac16\jgb78-02-19d1t02.flac|Simple Twist of Fate
D:\Jerry Garcia\1978\jg1978-02-19.021460.jgb.aud.warner.sbeok.t-flac16\jgb78-02-19d1t03.flac|The Harder They Come
D:\Jerry Garcia\1978\jg1978-02-19.021460.jgb.aud.warner.sbeok.t-flac16\jgb78-02-19d1t04.flac|Mission in the Rain
D:\Jerry Garcia\1978\jg1978-02-19.021460.jgb.aud.warner.sbeok.t-flac16\jgb78-02-19d1t05.flac|Midnight Moonlight
D:\Jerry Garcia\1978\jg1978-02-19.021460.jgb.aud.warner.sbeok.t-flac16\jgb78-02-19d2t01.flac|Gomorrah
D:\Jerry Garcia\1978\jg1978-02-19.021460.jgb.aud.warner.sbeok.t-flac16\jgb78-02-19d2t02.flac|The Way You Do the Things You Do
D:\Jerry Garcia\1978\jg1978-02-19.021460.jgb.aud.warner.sbeok.t-flac16\jgb78-02-19d2t03.flac|Russian Lullaby
D:\Jerry Garcia\1978\jg1978-02-19.021460.jgb.aud.warner.sbeok.t-flac16\jgb78-02-19d2t04.flac|Mystery Train
D:\Jerry Garcia\1978\jg1978-02-19.021460.jgb.aud.warner.sbeok.t-flac16\jgb78-02-19d2t05.flac|Don't Let Go
