D:\Jerry Garcia\1980\jg1980-01-20.016868.jgb.sbd.ladner.sbeok.t-flac16\jgb1980-01-20d1t01.flac|Sitting in Limbo
D:\Jerry Garcia\1980\jg1980-01-20.016868.jgb.sbd.ladner.sbeok.t-flac16\jgb1980-01-20d1t02.flac|That's All Right
D:\Jerry Garcia\1980\jg1980-01-20.016868.jgb.sbd.ladner.sbeok.t-flac16\jgb1980-01-20d1t03.flac|Friend of the Devil
D:\Jerry Garcia\1980\jg1980-01-20.016868.jgb.sbd.ladner.sbeok.t-flac16\jgb1980-01-20d1t04.flac|Tore Up over You
D:\Jerry Garcia\1980\jg1980-01-20.016868.jgb.sbd.ladner.sbeok.t-flac16\jgb1980-01-20d2t01.flac|The Harder They Come
D:\Jerry Garcia\1980\jg1980-01-20.016868.jgb.sbd.ladner.sbeok.t-flac16\jgb1980-01-20d2t02.flac|Russian Lullaby
D:\Jerry Garcia\1980\jg1980-01-20.016868.jgb.sbd.ladner.sbeok.t-flac16\jgb1980-01-20d2t03.flac|When I Paint My Masterpiece
D:\Jerry Garcia\1980\jg1980-01-20.016868.jgb.sbd.ladner.sbeok.t-flac16\jgb1980-01-20d2t04.flac|After Midnight
D:\Jerry Garcia\1980\jg1980-01-20.016868.jgb.sbd.ladner.sbeok.t-flac16\jgb1980-01-20d2t05.flac|Eleanor Rigby Jam
D:\Jerry Garcia\1980\jg1980-01-20.016868.jgb.sbd.ladner.sbeok.t-flac16\jgb1980-01-20d2t06.flac|After Midnight
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\filler_t05.flac|Tangled Up in Blue
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\filler_t06.flac|Dear Prudence
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\filler_t07.flac|Tangled Up in Blue
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\jgb80-01-24d1t01.flac|They Love Each Other
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\jgb80-01-24d1t02.flac|It Takes a Lot to Laugh, It Takes a Train to Cry
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\jgb80-01-24d1t03.flac|That's All Right
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\jgb80-01-24d1t04.flac|Tore Up over You
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\jgb80-01-24d2t01.flac|When I Paint My Masterpiece
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\jgb80-01-24d2t02.flac|Sitting in Limbo
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\jgb80-01-24d2t03.flac|Russian Lullaby
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\jgb80-01-24d2t04.flac|After Midnight
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\jgb80-01-24d2t05.flac|Eleanor Rigby Jam
D:\Jerry Garcia\1980\jg1980-01-24.004433.jgb.sbd.metz.sbefail.t-flac16\jgb80-01-24d2t06.flac|After Midnight
D:\Jerry Garcia\1980\jg1980-01-27.108049.jgb.pset2.aud.unknown.t-flac16\JGB 1980-01-27 disc201.flac|When I Paint My Masterpiece
D:\Jerry Garcia\1980\jg1980-01-27.108049.jgb.pset2.aud.unknown.t-flac16\JGB 1980-01-27 disc202.flac|After Midnight
D:\Jerry Garcia\1980\jg1980-01-27.108049.jgb.pset2.aud.unknown.t-flac16\JGB 1980-01-27 disc203.flac|Eleanor Rigby Jam
D:\Jerry Garcia\1980\jg1980-01-27.108049.jgb.pset2.aud.unknown.t-flac16\JGB 1980-01-27 disc204.flac|After Midnight
D:\Jerry Garcia\1980\jg1980-01-27.108049.jgb.pset2.aud.unknown.t-flac16\JGB 1980-01-27 disc205.flac|Tore Up over You
D:\Jerry Garcia\1980\jg1980-02-01.010432.jgb.sonyECM990.angus.jupille.sbeok.t-flac16\jgb1980-02-01d1t01.flac|Sugaree
D:\Jerry Garcia\1980\jg1980-02-01.010432.jgb.sonyECM990.angus.jupille.sbeok.t-flac16\jgb1980-02-01d1t02.flac|Catfish John
D:\Jerry Garcia\1980\jg1980-02-01.010432.jgb.sonyECM990.angus.jupille.sbeok.t-flac16\jgb1980-02-01d1t03.flac|Let It Rock
D:\Jerry Garcia\1980\jg1980-02-01.010432.jgb.sonyECM990.angus.jupille.sbeok.t-flac16\jgb1980-02-01d1t04.flac|Simple Twist of Fate
D:\Jerry Garcia\1980\jg1980-02-01.010432.jgb.sonyECM990.angus.jupille.sbeok.t-flac16\jgb1980-02-01d1t05.flac|That's All Right
D:\Jerry Garcia\1980\jg1980-02-01.010432.jgb.sonyECM990.angus.jupille.sbeok.t-flac16\jgb1980-02-01d2t01.flac|tuning
D:\Jerry Garcia\1980\jg1980-02-01.010432.jgb.sonyECM990.angus.jupille.sbeok.t-flac16\jgb1980-02-01d2t02.flac|I'll Take a Melody
D:\Jerry Garcia\1980\jg1980-02-01.010432.jgb.sonyECM990.angus.jupille.sbeok.t-flac16\jgb1980-02-01d2t03.flac|How Sweet It Is
D:\Jerry Garcia\1980\jg1980-02-01.010432.jgb.sonyECM990.angus.jupille.sbeok.t-flac16\jgb1980-02-01d2t04.flac|Russian Lullaby
D:\Jerry Garcia\1980\jg1980-02-01.010432.jgb.sonyECM990.angus.jupille.sbeok.t-flac16\jgb1980-02-01d2t05.flac|When I Paint My Masterpiece
D:\Jerry Garcia\1980\jg1980-02-01.106203.jgb.all.aud-angus-hart.flac16\jg1980-02-07d1t001.flac|Sugaree
D:\Jerry Garcia\1980\jg1980-02-01.106203.jgb.all.aud-angus-hart.flac16\jg1980-02-07d1t002.flac|Catfish John
D:\Jerry Garcia\1980\jg1980-02-01.106203.jgb.all.aud-angus-hart.flac16\jg1980-02-07d1t003.flac|Let it Rock
D:\Jerry Garcia\1980\jg1980-02-01.106203.jgb.all.aud-angus-hart.flac16\jg1980-02-07d1t004.flac|Simple Twist of Faith
D:\Jerry Garcia\1980\jg1980-02-01.106203.jgb.all.aud-angus-hart.flac16\jg1980-02-07d1t005.flac|That's Alright, Mama
D:\Jerry Garcia\1980\jg1980-02-01.106203.jgb.all.aud-angus-hart.flac16\jg1980-02-07d2t001.flac|I'll Take a Melody
D:\Jerry Garcia\1980\jg1980-02-01.106203.jgb.all.aud-angus-hart.flac16\jg1980-02-07d2t002.flac|How Sweet It Is
D:\Jerry Garcia\1980\jg1980-02-01.106203.jgb.all.aud-angus-hart.flac16\jg1980-02-07d2t003.flac|Russian Lullaby
D:\Jerry Garcia\1980\jg1980-02-01.106203.jgb.all.aud-angus-hart.flac16\jg1980-02-07d2t004.flac|When I Paint My Masterpiece
D:\Jerry Garcia\1980\jg1980-02-01.106227.jgb.all.aud-jaret.flac16\jg1980-02-01d1t001.flac|Sugaree
D:\Jerry Garcia\1980\jg1980-02-01.106227.jgb.all.aud-jaret.flac16\jg1980-02-01d1t002.flac|Catfish John
D:\Jerry Garcia\1980\jg1980-02-01.106227.jgb.all.aud-jaret.flac16\jg1980-02-01d1t003.flac|Let it Rock
D:\Jerry Garcia\1980\jg1980-02-01.106227.jgb.all.aud-jaret.flac16\jg1980-02-01d1t004.flac|Simple Twist of Fate
D:\Jerry Garcia\1980\jg1980-02-01.106227.jgb.all.aud-jaret.flac16\jg1980-02-01d1t005.flac|That's Alright, Mama
D:\Jerry Garcia\1980\jg1980-02-01.106227.jgb.all.aud-jaret.flac16\jg1980-02-01d2t001.flac|I'll Take a Melody
