D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s1t01.flac|How Sweet It Is
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s1t02.flac|Forever Young
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s1t03.flac|Love in the Afternoon
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s1t04.flac|And It Stoned Me
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s1t05.flac|My Sisters and Brothers
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s1t06.flac|Deal
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s2t01.flac|Evangeline
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s2t02.flac|The Harder They Come
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s2t03.flac|I Shall Be Released
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s2t04.flac|Stop That Train
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s2t05.flac|Think
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s2t06.flac|That Lucky Old Sun 
D:\Jerry Garcia\1987\jg1987-01-24.111850.jgb.akg460.muir.sirmick.sbeok.t-flac16\jgb1987-01-24s2t07.flac|Tangled Up in Blue
D:\Jerry Garcia\1987\jg1987-01-25.019810.jgb.nak700.corley.ladner.sbeok.t-flac16\jgb87-01-25d1t01.flac|I'll Take a Melody
D:\Jerry Garcia\1987\jg1987-01-25.019810.jgb.nak700.corley.ladner.sbeok.t-flac16\jgb87-01-25d1t02.flac|Think
D:\Jerry Garcia\1987\jg1987-01-25.019810.jgb.nak700.corley.ladner.sbeok.t-flac16\jgb87-01-25d1t03.flac|Knockin' on Heaven's Door
D:\Jerry Garcia\1987\jg1987-01-25.019810.jgb.nak700.corley.ladner.sbeok.t-flac16\jgb87-01-25d1t04.flac|Evangeline
D:\Jerry Garcia\1987\jg1987-01-25.019810.jgb.nak700.corley.ladner.sbeok.t-flac16\jgb87-01-25d1t05.flac|Gomorrah
D:\Jerry Garcia\1987\jg1987-01-25.019810.jgb.nak700.corley.ladner.sbeok.t-flac16\jgb87-01-25d1t06.flac|Deal
D:\Jerry Garcia\1987\jg1987-01-25.019810.jgb.nak700.corley.ladner.sbeok.t-flac16\jgb87-01-25d2t01.flac|The Harder They Come
