D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d1t01.flac|How Sweet It Is
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d1t02.flac|Stop That Train
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d1t03.flac|Forever Young
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d1t04.flac|Run for the Roses
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d1t05.flac|Wonderful World
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d1t06.flac|That's What Love Will Make You Do
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d1t07.flac|My Sisters and Brothers
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d1t08.flac|Deal
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d2t01.flac|Shining Star
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d2t02.flac|Waiting for a Miracle
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d2t03.flac|Think
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d2t04.flac|Ain't No Bread in the Breadbox
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d2t05.flac|Don't Let Go
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d2t06.flac|That Lucky Old Sun
D:\Jerry Garcia\1993\93_text_files\jg1993-01-28.012255.jgb.neumannKM54.unknown.ladner.sbeok.t-flac16\jgb93-01-28d2t07.flac|Midnight Moonlight
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-01.flac|How Sweet It Is
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-02.flac|Stop That Train
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-03.flac|Forever Young
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-04.flac|Run For The Roses
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-05.flac|Wonderful World
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-06.flac|That's What Love Will Make You Do
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-07.flac|My Sisters & Brothers
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-08.flac|Deal
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-09.flac|Shining Star
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-10.flac|Waiting For A Miracle
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-11.flac|Think
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-12.flac|Ain't No Bread In The Breadbox
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-13.flac|Don't Let Go
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-14.flac|That Lucky Old Sun
D:\Jerry Garcia\1993\jg1993-01-28.141466.jgb.neumannkm54.vasseur.porter.shark.flac16\jgb93-01-28-km54-vasseur-t-15.flac|Midnight Moonlight
D:\Jerry Garcia\1993\jg1993-01-29.021133.jgb.neumannKM54.vasseur.ladner.sbeok.t-flac16\jgb93-01-29d1t01.flac|Cats Under the Stars
D:\Jerry Garcia\1993\jg1993-01-29.021133.jgb.neumannKM54.vasseur.ladner.sbeok.t-flac16\jgb93-01-29d1t02.flac|He Ain't Give You None
D:\Jerry Garcia\1993\jg1993-01-29.021133.jgb.neumannKM54.vasseur.ladner.sbeok.t-flac16\jgb93-01-29d1t03.flac|Simple Twist of Fate
D:\Jerry Garcia\1993\jg1993-01-29.021133.jgb.neumannKM54.vasseur.ladner.sbeok.t-flac16\jgb93-01-29d1t04.flac|You Never Can Tell
D:\Jerry Garcia\1993\jg1993-01-29.021133.jgb.neumannKM54.vasseur.ladner.sbeok.t-flac16\jgb93-01-29d1t05.flac|Lay Down Sally
D:\Jerry Garcia\1993\jg1993-01-29.021133.jgb.neumannKM54.vasseur.ladner.sbeok.t-flac16\jgb93-01-29d1t06.flac|Money Honey
D:\Jerry Garcia\1993\jg1993-01-29.021133.jgb.neumannKM54.vasseur.ladner.sbeok.t-flac16\jgb93-01-29d1t07.flac|My Sisters and Brothers
D:\Jerry Garcia\1993\jg1993-01-29.021133.jgb.neumannKM54.vasseur.ladner.sbeok.t-flac16\jgb93-01-29d1t08.flac|I Second That Emotion
D:\Jerry Garcia\1993\jg1993-01-29.021133.jgb.neumannKM54.vasseur.ladner.sbeok.t-flac16\jgb93-01-29d2t01.flac|The Way You Do the Things You Do
D:\Jerry Garcia\1993\jg1993-01-29.021133.jgb.neumannKM54.vasseur.ladner.sbeok.t-flac16\jgb93-01-29d2t02.flac|Mission in the Rain
D:\Jerry Garcia\1993\jg1993-01-29.021133.jgb.neumannKM54.vasseur.ladner.sbeok.t-flac16\jgb93-01-29d2t03.flac|The Maker
