D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d1t01.flac|How Sweet It Is
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d1t02.flac|Mission in the Rain
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d1t03.flac|Run for the Roses
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d1t04.flac|Stop That Train
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d1t05.flac|I Second That Emotion
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d1t06.flac|Senor
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d1t07.flac|Deal
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d2t01.flac|The Harder They Come
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d2t02.flac|And It Stoned Me
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d2t03.flac|Waiting for a Miracle
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d2t04.flac|Mississippi Moon
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d2t05.flac|Tore Up over You
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d2t06.flac|My Sisters and Brothers
D:\Jerry Garcia\1990\jg1990-02-02.086658.jgb.neumannKM140.darroch-paul.buick.sbeok.t-flac16\jg1990-02-02-darroch-paul-d2t07.flac|Tangled Up in Blue
D:\Jerry Garcia\1990\jg1990-02-02.114125.jgb.1song.sbd.andrewf.t-flac16\jgb1990-02-02s2t01.flac|The Harder They Come
D:\Jerry Garcia\1990\jg1990-02-03.081174.jgb.set1.josephsonKD200.katzeff-hughes-buick.minches.sbeok.t-flac16\jg1990-02-03d1t001.flac|Cats Under the Stars
D:\Jerry Garcia\1990\jg1990-02-03.081174.jgb.set1.josephsonKD200.katzeff-hughes-buick.minches.sbeok.t-flac16\jg1990-02-03d1t002.flac|They Love Each Other
D:\Jerry Garcia\1990\jg1990-02-03.081174.jgb.set1.josephsonKD200.katzeff-hughes-buick.minches.sbeok.t-flac16\jg1990-02-03d1t003.flac|Forever Young
D:\Jerry Garcia\1990\jg1990-02-03.081174.jgb.set1.josephsonKD200.katzeff-hughes-buick.minches.sbeok.t-flac16\jg1990-02-03d1t004.flac|Someday Baby
D:\Jerry Garcia\1990\jg1990-02-03.081174.jgb.set1.josephsonKD200.katzeff-hughes-buick.minches.sbeok.t-flac16\jg1990-02-03d1t005.flac|Tore Up over You
D:\Jerry Garcia\1990\jg1990-02-03.081174.jgb.set1.josephsonKD200.katzeff-hughes-buick.minches.sbeok.t-flac16\jg1990-02-03d1t006.flac|Senor
