D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d1t01.flac|Another Star
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d1t02.flac|Do I Move You?
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d1t03.flac|Long Train Runnin'
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d1t04.flac|Lyinda
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d1t05.flac|introductions
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d1t06.flac|I Just Wanna Stop
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d1t07.flac|Welcome to the Basement
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d2t01.flac|tuning
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d2t02.flac|Nessa
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d2t03.flac|Drums
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d2t04.flac|Nessa
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d2t05.flac|Lovely Night for Dancing
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d2t06.flac|It Ain't No Use
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d2t07.flac|Soul Roach
D:\Jerry Garcia\1979\jg1979-01-30.012560.recon.sonyECM990.spitalny-angus.jupille.sbeok.t-flac16\recon1979-01-30d2t08.flac|Let's Go Get Stoned
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d1t01.flac|Lovely Night for Dancing
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d1t02.flac|Welcome to the Basement
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d1t03.flac|Bass and Drums
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d1t04.flac|Welcome to the Basement
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d1t05.flac|I Just Wanna Stop
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d1t06.flac|Soul Roach
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d1t07.flac|It Ain't No Use
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d1t08.flac|Another Star
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d2t01.flac|tuning
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d2t02.flac|Don't It Make It Better
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d2t03.flac|Lyinda
D:\Jerry Garcia\1979\jg1979-02-27.011672.recon.nak700.porray.jupille.sbeok.t-flac16\recon1979-02-27d2t04.flac|What You Won't Do for Love
