D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d1t01.flac|Stop That Train
D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d1t02.flac|That's What Love Will Make You Do
D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d1t03.flac|Simple Twist Of Fate
D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d1t04.flac|They Love Each Other
D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d1t05.flac|The Way You Do The Things You Do
D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d1t06.flac|crowd
D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d1t07.flac|Midnight Moonlight
D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d2t01.flac|Don't Let Go
D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d2t02.flac|crowd
D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d2t03.flac|Stir It Up
D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d2t04.flac|Tore Up Over You
D:\Jerry Garcia\1977\jg1977-01-29.fob.menke.motb.0089.97083.flac16\jg1977-01-29.fob.menke.motb.0089.d2t05.flac|Tangled Up In Blue
D:\Jerry Garcia\1977\jg1977-01-30.fob.menke.motb.0090.97144.flac16\jg1977-01-30.fob.menke.motb.0090.d1t01.flac|Mystery Train
