D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d1t01.flac|Let's Spend the Night Together
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d1t02.flac|Stop That Train
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d1t03.flac|Someday Baby
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d1t04.flac|Run for the Roses
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d1t05.flac|Mississippi Moon
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d1t06.flac|Waiting for a Miracle
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d1t07.flac|I Hope It Won't Be This Way, Always
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d1t08-fixed.flac|Deal
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d2t01.flac|The Harder They Come
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d2t02.flac|And It Stoned Me
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d2t03.flac|Knockin' on Heaven's Door
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d2t04.flac|Think
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d2t05.flac|Don't Let Go
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d2t06.flac|That Lucky Old Sun
D:\Jerry Garcia\1989\jg1989-01-27.016577.jgb.fob-sonyECM77b.cole.sbeok.t-flac16\jgb89127d2t07-fixed.flac|Midnight Moonlight
D:\Jerry Garcia\1989\jg1989-01-27.084866.jgb.sbd.moses.sbeok.t-flac16\D1T01 Lets Spend The Night Together.flac|Let's Spend the Night Together
D:\Jerry Garcia\1989\jg1989-01-27.084866.jgb.sbd.moses.sbeok.t-flac16\D1T02 stop That train.flac|Stop That Train
D:\Jerry Garcia\1989\jg1989-01-27.084866.jgb.sbd.moses.sbeok.t-flac16\D1T03 Someday Baby.flac|Someday Baby
D:\Jerry Garcia\1989\jg1989-01-27.084866.jgb.sbd.moses.sbeok.t-flac16\D1T04 Run for The Roses.flac|Run for the Roses
