D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d1t01.flac|introduction
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d1t02.flac|Caught in the Middle
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d1t03.flac|Unity
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d1t04.flac|Rub-A-Dub Tonight
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d1t05.flac|Rasta
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d1t06.flac|Loosen Up
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d1t07.flac|speech
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t01.flac|Blues for El Salvador
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t02.flac|introduction
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t03.flac|Real Soul Love
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t04.flac|Down to the Night Club
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t05.flac|She's a Pro, but She's a Con
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t06.flac|How Could This Happen to Me
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t07.flac|Playin' for Keeps
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t08.flac|Way Down Low to the Ground
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t09.flac|introductions
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t10.flac|What Is Hip?
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t11.flac|Soul Vaccination
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t12.flac|Mandela
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t13.flac|Turn On Your Lovelight
D:\Jerry Garcia\1988\jg1988-01-23.022376.bfs.nak700.unknown.powell-ladner.sbeok.t-flac16\blues4elsalvador88-01-23_d2t14.flac|Goodnight Irene
